time,conc,BC637,Abs637,scat450,scat525,scat635,Angstrom,SSA637,total_conc_smps,total_volume,mean_diameter
2018-04-10 11:30:00, 5488.321, 0.615, 4.061, 68.616, 53.816, 48.703, 0.990, 0.924, NaN, NaN, NaN
2018-04-10 12:00:00, 5110.461, 0.533, 3.520, 73.218, 57.870, 52.826, 0.930, 0.937, NaN, NaN, NaN
2018-04-10 12:30:00, 3727.983, 0.569, 3.758, 65.098, 50.065, 44.182, 1.107, 0.904, NaN, NaN, NaN
2018-04-10 13:00:00, 4272.139, 0.156, 1.026, 64.515, 50.005, 44.059, 1.090, 0.957, NaN, NaN, NaN
2018-04-10 13:30:00, 5132.403, 0.339, 2.236, 65.156, 50.490, 44.721, 1.075, 0.923, NaN, NaN, NaN
2018-04-10 14:00:00, 5219.684, 0.564, 3.721, 64.866, 50.286, 44.551, 1.074, 0.922, NaN, NaN, NaN
2018-04-10 14:30:00, 4641.271, 0.367, 2.422, 57.820, 44.526, 39.248, 1.109, 0.931, NaN, NaN, NaN
2018-04-10 15:00:00, 4490.464, 0.338, 2.230, 53.805, 40.252, 33.637, 1.349, 0.893, NaN, NaN, NaN
2018-04-10 15:30:00, 4967.953, 0.820, 5.410, 54.397, 41.297, 35.353, 1.234, 0.874, NaN, NaN, NaN
2018-04-10 16:00:00, 4802.644, 0.519, 3.423, 51.796, 39.902, 34.993, 1.121, 0.872, NaN, NaN, NaN
2018-04-10 16:30:00, 6222.667, 1.022, 6.743, 52.048, 39.914, 34.475, 1.180, 0.839, NaN, NaN, NaN
2018-04-10 17:00:00, 9183.328, 0.785, 5.183, 52.693, 40.200, 34.277, 1.233, 0.872, NaN, NaN, NaN
2018-04-10 17:30:00, 11161.152, 0.855, 5.641, 64.653, 49.605, 45.041, 1.047, 0.891, NaN, NaN, NaN
2018-04-10 18:00:00, 10725.516, 0.458, 3.022, 76.935, 58.740, 52.837, 1.072, 0.893, NaN, NaN, NaN
2018-04-10 18:30:00, 11197.468, 0.797, 5.260, 67.529, 51.392, 44.990, 1.162, 0.871, NaN, NaN, NaN
2018-04-10 19:00:00, 10668.930, 1.270, 8.381, 64.608, 49.362, 43.854, 1.106, 0.806, NaN, NaN, NaN
2018-04-10 19:30:00, 10493.982, 0.955, 6.302, 59.737, 45.674, 39.906, 1.154, 0.863, NaN, NaN, NaN
2018-04-10 20:00:00, 9699.382, 0.895, 5.910, 59.912, 45.750, 40.189, 1.141, 0.827, NaN, NaN, NaN
2018-04-10 20:30:00, 10068.648, 1.457, 9.615, 64.505, 49.628, 44.269, 1.080, 0.819, NaN, NaN, NaN
2018-04-10 21:00:00, 10486.622, 1.485, 9.802, 51.319, 39.405, 34.758, 1.113, 0.784, NaN, NaN, NaN
2018-04-10 21:30:00, 13374.519, 1.800, 11.877, 60.167, 46.910, 42.514, 0.997, 0.776, NaN, NaN, NaN
2018-04-10 22:00:00, 12774.230, 2.055, 13.565, 66.851, 51.940, 47.270, 0.994, 0.770, NaN, NaN, NaN
2018-04-10 22:30:00, 15565.325, 1.939, 12.794, 108.843, 85.545, 80.686, 0.847, 0.864, NaN, NaN, NaN
2018-04-10 23:00:00, 14351.255, 2.031, 13.405, 112.432, 88.690, 84.032, 0.824, 0.861, NaN, NaN, NaN
2018-04-10 23:30:00, 15026.426, 2.490, 16.434, 122.314, 97.568, 94.001, 0.744, 0.853, NaN, NaN, NaN
2018-04-11 00:00:00, 12966.557, 2.602, 17.174, 119.847, 96.161, 104.999, 0.344, 0.839, NaN, NaN, NaN
2018-04-11 00:30:00, 11326.785, 2.095, 13.830, 141.571, 111.633, 106.617, 0.801, 0.883, NaN, NaN, NaN
2018-04-11 01:00:00, 10825.698, 1.645, 10.857, 124.738, 97.570, 93.342, 0.821, 0.893, NaN, NaN, NaN
2018-04-11 01:30:00, 7836.460, 1.207, 7.965, 99.642, 77.695, 72.808, 0.895, 0.898, NaN, NaN, NaN
2018-04-11 02:00:00, 5919.806, 1.036, 6.834, 79.949, 62.914, 60.378, 0.809, 0.899, NaN, NaN, NaN
2018-04-11 02:30:00, 4806.784, 0.679, 4.480, 61.201, 47.861, 45.966, 0.797, 0.911, NaN, NaN, NaN
2018-04-11 03:00:00, 4355.487, 0.510, 3.367, 54.047, 42.681, 41.389, 0.752, 0.913, NaN, NaN, NaN
2018-04-11 03:30:00, 4524.328, 0.714, 4.709, 51.320, 40.355, 38.448, 0.817, 0.888, NaN, NaN, NaN
2018-04-11 04:00:00, 4745.943, 0.642, 4.239, 49.720, 38.984, 36.340, 0.889, 0.873, NaN, NaN, NaN
2018-04-11 04:30:00, 3959.461, 0.360, 2.376, 43.031, 34.331, 34.143, 0.641, 0.918, NaN, NaN, NaN
2018-04-11 05:00:00, 5056.179, 0.466, 3.075, 41.939, 32.813, 29.972, 0.956, 0.793, NaN, NaN, NaN
2018-04-11 05:30:00, 5727.064, 0.509, 3.356, 43.525, 34.078, 30.709, 0.995, 0.838, NaN, NaN, NaN
2018-04-11 06:00:00, 6872.650, 0.497, 3.281, 52.865, 41.554, 38.498, 0.914, 0.906, NaN, NaN, NaN
2018-04-11 06:30:00, 5328.048, 0.565, 3.728, 70.606, 55.851, 49.046, 1.047, 0.890, NaN, NaN, NaN
2018-04-11 07:00:00, 4385.613, 0.569, 3.758, 74.133, 59.858, 54.089, 0.901, 0.896, NaN, NaN, NaN
2018-04-11 07:30:00, 4079.315, 0.320, 2.113, 76.358, 61.641, 56.336, 0.867, 0.908, NaN, NaN, NaN
2018-04-11 08:00:00, 5335.915, 0.610, 4.027, 78.456, 62.644, 57.499, 0.885, 0.893, NaN, NaN, NaN
2018-04-11 08:30:00, 7618.741, 1.227, 8.100, 83.298, 66.235, 60.731, 0.901, 0.889, NaN, NaN, NaN
2018-04-11 09:00:00, 5387.708, 0.600, 3.957, 83.343, 66.287, 61.849, 0.847, 0.910, NaN, NaN, NaN
2018-04-11 09:30:00, 5587.086, 0.709, 4.680, 83.673, 66.253, 61.857, 0.857, 0.918, NaN, NaN, NaN
2018-04-11 10:00:00, 7241.644, 0.928, 6.126, 84.325, 66.729, 62.308, 0.859, 0.915, NaN, NaN, NaN
2018-04-11 10:30:00, 8324.103, 1.077, 7.109, 83.841, 66.173, 62.037, 0.854, 0.875, NaN, NaN, NaN
2018-04-11 11:00:00, 5845.367, 0.734, 4.842, 78.674, 62.375, 57.160, 0.910, 0.921, NaN, NaN, NaN
2018-04-11 11:30:00, 4810.248, 0.354, 2.335, 71.991, 56.708, 50.936, 0.986, 0.935, NaN, NaN, NaN
2018-04-11 12:00:00, 4608.937, 0.649, 4.286, 68.861, 53.827, 48.837, 0.979, 0.918, NaN, NaN, NaN
2018-04-11 12:30:00, 5369.330, 0.574, 3.786, 70.094, 54.942, 50.089, 0.957, 0.910, NaN, NaN, NaN
2018-04-11 13:00:00, 5356.786, 0.458, 3.025, 70.181, 54.965, 49.411, 1.001, 0.923, NaN, NaN, NaN
2018-04-11 13:30:00, 7003.553, 0.420, 2.771, 69.980, 54.845, 49.194, 1.006, 0.936, NaN, NaN, NaN
2018-04-11 14:00:00, 6049.083, 0.837, 5.521, 67.485, 52.667, 48.174, 0.959, 0.895, NaN, NaN, NaN
2018-04-11 14:30:00, 5074.672, 2.999, 19.793, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 15:00:00, 4449.796, 0.495, 3.265, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 15:30:00, 4213.530, 0.285, 1.881, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 16:00:00, 3873.922, 0.259, 1.710, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 16:30:00, 4899.906, 0.276, 1.821, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 17:00:00, 4620.101, 0.228, 1.506, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 17:30:00, 5376.145, 0.800, 5.279, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 18:00:00, 4753.989, 0.821, 5.417, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 18:30:00, 4996.343, 1.166, 7.695, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 19:00:00, 4910.101, 1.229, 8.114, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 19:30:00, 5141.892, 1.229, 8.114, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 20:00:00, 5175.823, 1.292, 8.527, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 20:30:00, 6630.244, 1.422, 9.384, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 21:00:00, 8526.864, 1.776, 11.723, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 21:30:00, 6909.538, 0.752, 4.960, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 22:00:00, 7977.140, 1.076, 7.099, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 22:30:00, 7882.115, 0.921, 6.080, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 23:00:00, 14820.617, 1.499, 9.896, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-11 23:30:00, 12950.498, 1.550, 10.229, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 00:00:00, 11780.461, 1.822, 12.022, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 00:30:00, 13424.763, 1.441, 9.512, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 01:00:00, 10490.036, 3.218, 21.237, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 01:30:00, 8490.775, 1.168, 7.707, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 02:00:00, 7114.856, 1.051, 6.934, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 02:30:00, 7151.609, 1.155, 7.625, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 03:00:00, 6647.164, 1.127, 7.437, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 03:30:00, 7411.210, 1.184, 7.816, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 04:00:00, 8390.574, 1.188, 7.840, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 04:30:00, 8047.720, 1.309, 8.642, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 05:00:00, 9165.793, 1.388, 9.162, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 05:30:00, 10073.706, 1.455, 9.600, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 06:00:00, 11156.941, 1.390, 9.173, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 06:30:00, 12645.733, 1.508, 9.952, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 07:00:00, 15095.000, 1.485, 9.801, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 07:30:00, 11344.990, 1.660, 10.954, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 08:00:00, 9069.119, 1.529, 10.088, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 08:30:00, 5612.518, 0.894, 5.899, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 09:00:00, 12505.049, 2.670, 17.620, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 09:30:00, 14395.176, 2.027, 13.375, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 10:00:00, 10646.313, 1.753, 11.568, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 10:30:00, 8483.570, 1.134, 7.485, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 11:00:00, 7591.364, 1.150, 7.588, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 11:30:00, 5900.963, 0.656, 4.330, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 12:00:00, 6406.071, 0.884, 5.832, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 12:30:00, 7544.849, 0.688, 4.542, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 13:00:00, 6605.868, 0.415, 2.737, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 13:30:00, 6463.132, 0.610, 4.028, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 14:00:00, 9054.988, 0.408, 2.695, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 14:30:00, 11346.030, 0.475, 3.136, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 15:00:00, 13689.513, 0.581, 3.834, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 15:30:00, 18094.979, 0.964, 6.361, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 16:00:00, 19476.221, 0.765, 5.048, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 16:30:00, 16691.121, 1.322, 8.724, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 17:00:00, 16192.353, 0.875, 5.775, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 17:30:00, 16270.692, 0.755, 4.983, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 18:00:00, 13840.785, 1.453, 9.589, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 18:30:00, 10864.787, 0.859, 5.671, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 19:00:00, 12175.749, 1.330, 8.780, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 19:30:00, 11061.206, 1.950, 12.873, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 20:00:00, 15665.048, 1.850, 12.207, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 20:30:00, 19664.635, 2.905, 19.175, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 21:00:00, 25768.877, 5.921, 39.075, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 21:30:00, 23413.746, 3.857, 25.456, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 22:00:00, 19163.038, 1.978, 13.056, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 22:30:00, 13450.437, 1.325, 8.745, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 23:00:00, 14316.819, 1.566, 10.333, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-12 23:30:00, 9910.448, 1.274, 8.408, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 00:00:00, 8274.820, 0.943, 6.227, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 00:30:00, 6422.152, 0.823, 5.432, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 01:00:00, 6674.305, 0.813, 5.367, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 01:30:00, 7932.821, 0.946, 6.241, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 02:00:00, 7837.175, 1.004, 6.629, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 02:30:00, 8131.948, 1.030, 6.795, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 03:00:00, 8110.194, 1.041, 6.872, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 03:30:00, 8283.454, 1.206, 7.958, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 04:00:00, 7485.019, 1.133, 7.480, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 04:30:00, 7274.446, 1.309, 8.642, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 05:00:00, 9553.219, 1.834, 12.105, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 05:30:00, 5513.268, 0.810, 5.347, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 06:00:00, 5172.473, 1.100, 7.259, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 06:30:00, 6838.558, 0.999, 6.594, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 07:00:00, 7818.132, 1.352, 8.921, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 07:30:00, 6112.438, 0.803, 5.299, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 08:00:00, 6339.014, 0.985, 6.500, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 08:30:00, 5913.328, 1.119, 7.389, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 09:00:00, 4869.468, 0.446, 2.941, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 09:30:00, 8795.370, 1.282, 8.462, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 10:00:00, 12896.479, 3.197, 21.098, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 10:30:00, 8352.789, 1.205, 7.955, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 11:00:00, 8774.949, 1.307, 8.627, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 11:30:00, 8120.150, 0.984, 6.495, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 12:00:00, 10832.828, 0.836, 5.515, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 12:30:00, 8136.453, 0.444, 2.927, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 13:00:00, 8561.353, 0.454, 2.993, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 13:30:00, 8723.799, 0.367, 2.420, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 14:00:00, 7278.039, 0.098, 0.646, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 14:30:00, 8967.824, 0.033, 0.221, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 15:00:00, 9717.213, -0.059, -0.389, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 15:30:00, 12578.781, 0.006, 0.037, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 16:00:00, 14123.377, 0.022, 0.142, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 16:30:00, 14755.627, 0.135, 0.889, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 17:00:00, 14611.230, 0.268, 1.770, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 17:30:00, 13743.072, 0.039, 0.255, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 18:00:00, 13839.534, 0.136, 0.899, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 18:30:00, 12113.447, 0.247, 1.630, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 19:00:00, 11407.217, 0.277, 1.830, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 19:30:00, 10653.530, 0.397, 2.622, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 20:00:00, 9039.298, 0.601, 3.966, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 20:30:00, 8981.704, 0.722, 4.763, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 21:00:00, 10498.926, 0.929, 6.133, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 21:30:00, 12890.731, 1.139, 7.520, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 22:00:00, 21106.076, 3.469, 22.895, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 22:30:00, 20347.886, 4.696, 30.995, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 23:00:00, 18280.291, 3.418, 22.555, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-13 23:30:00, 21500.235, 3.374, 22.268, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 00:00:00, 19152.596, 2.823, 18.633, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 00:30:00, 14995.688, 2.235, 14.748, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 01:00:00, 15153.793, 3.289, 21.707, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 01:30:00, 12399.281, 3.235, 21.350, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 02:00:00, 10934.171, 3.790, 25.015, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 02:30:00, 10092.921, 1.756, 11.590, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 03:00:00, 11040.445, 1.773, 11.704, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 03:30:00, 9745.510, 1.732, 11.433, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 04:00:00, 8980.020, 1.798, 11.866, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 04:30:00, 8801.158, 1.991, 13.138, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 05:00:00, 8142.799, 1.792, 11.825, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 05:30:00, 8309.712, 1.595, 10.524, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 06:00:00, 7088.503, 1.589, 10.485, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 06:30:00, 5881.732, 1.138, 7.509, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 07:00:00, 5347.675, 0.860, 5.678, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 07:30:00, 4903.822, 1.132, 7.468, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 08:00:00, 5190.818, 0.910, 6.009, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 08:30:00, 5173.115, 1.153, 7.609, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 09:00:00, 5769.277, 0.964, 6.363, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 09:30:00, 6747.637, 0.862, 5.690, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 10:00:00, 6109.960, 0.844, 5.569, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 10:30:00, 4699.681, 0.856, 5.646, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 11:00:00, 4973.204, 0.674, 4.448, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 11:30:00, 4103.215, 0.819, 5.408, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 12:00:00, 3934.557, 0.494, 3.259, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 12:30:00, 3954.191, 0.837, 5.523, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 13:00:00, 3908.113, 0.153, 1.009, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 13:30:00, 3719.368, 0.668, 4.407, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 14:00:00, 4027.668, 0.674, 4.447, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 14:30:00, 3401.128, 0.585, 3.858, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 15:00:00, 3330.856, 0.547, 3.613, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 15:30:00, 3913.529, 0.519, 3.425, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 16:00:00, 4124.321, 0.291, 1.921, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 16:30:00, 4056.840, 0.622, 4.104, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 17:00:00, 4772.956, 0.406, 2.676, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 17:30:00, 5335.877, 0.633, 4.178, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 18:00:00, 5796.211, 0.636, 4.200, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 18:30:00, 7492.182, 1.063, 7.016, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 19:00:00, 7066.996, 1.217, 8.033, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 19:30:00, 11365.043, 1.032, 6.810, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 20:00:00, 14652.313, 1.549, 10.225, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 20:30:00, 13929.808, 1.253, 8.270, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 21:00:00, 14094.015, 1.861, 12.282, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 21:30:00, 12481.052, 0.905, 5.975, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 22:00:00, 11647.599, 1.491, 9.839, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 22:30:00, 11704.517, 3.408, 22.493, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 23:00:00, 9993.732, 1.246, 8.224, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-14 23:30:00, 9420.239, 1.000, 6.600, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 00:00:00, 7885.378, 0.797, 5.263, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 00:30:00, 7840.606, 1.035, 6.828, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 01:00:00, 7635.261, 0.898, 5.925, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 01:30:00, 6766.715, 1.066, 7.034, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 02:00:00, 6108.717, 1.306, 8.622, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 02:30:00, 5188.928, 1.123, 7.410, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 03:00:00, 5186.523, 0.890, 5.875, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
