time,NEE_VUT_REF,NEE_CUT_REF,NEE_VUT_REF_QC,NEE_CUT_REF_QC,stl1_mean,DetailedQA,EVI,NDVI,SummaryQA,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_sky_days,Clear_sky_nights,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,QC_Day,QC_Night,Fpar,FparExtra_QC,FparLai_QC,FparStdDev,Lai,alnid_mean,aluvd_mean,e_mean,d2m_mean,ro_mean,t2m_mean,adj_sfc_sw_diff_clr_daily,adj_sfc_sw_diff_all_daily,adj_sfc_sw_diff_pri_daily,adj_sfc_sw_diff_naer_daily,adj_sfc_par_diff_clr_daily,adj_sfc_par_diff_all_daily,adj_sfc_par_diff_pri_daily,alnid_maximum,aluvd_maximum,e_maximum,d2m_maximum,ro_maximum,t2m_maximum,stl1_maximum,prec,prmsl,alnid_median,aluvd_median,e_median,d2m_median,ro_median,t2m_median,stl1_median,alnid_minimum,aluvd_minimum,e_minimum,d2m_minimum,ro_minimum,t2m_minimum,stl1_minimum,alnid_std,aluvd_std,e_std,d2m_std,ro_std,t2m_std,stl1_std,alnid_variance,aluvd_variance,e_variance,d2m_variance,ro_variance,t2m_variance,stl1_variance,VPD_magnus_mean,VPD_magnus_minimum,VPD_magnus_maximum,longitude,latitude
2011-05-16,0.836596,0.771381,0.958333,0.958333,300.20175,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.494,299.22,295.18,2.0,-9999.0,0.35000000000000003,32.0,107.0,0.04,1.4000000000000001,0.17549753,0.04274988,0.09924162,296.83548,0.00011996141,298.6942,80.76458,133.76875,21.189583,113.99377,46.46875,67.91146,13.292708,0.17559713,0.042769074,0.03296035,297.5372,0.00025627017,300.71777,301.10083,7.0,-9e+33,0.17549852,0.042746827,0.07166387,296.7392,0.00010709837,298.378,300.16507,0.17539053,0.042730935,0.24321872,296.22946,9.726174e-05,297.4722,299.65637,5.9331604e-05,1.0069618e-05,-0.0610303,0.42214507,3.6138143e-05,0.98192835,0.3880233,3.5202392e-09,1.01397196e-10,-3.7246978e-06,0.17820646,1.3059654e-09,0.96418333,0.15056206,3.439598,2.1919594,6.3201084,-54.98,-2.91
2011-05-17,0.818549,-0.197038,0.916667,0.916667,300.37097,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,16.0,0.492,0.494,299.22,295.18,2.0,-9999.0,0.35000000000000003,32.0,107.0,0.04,1.4000000000000001,0.17528623,0.042708695,0.10893756,296.9106,9.881053e-05,299.3224,68.450005,175.18646,21.430208,180.66248,38.947918,84.11771,13.4104185,0.17539053,0.042730935,0.033666234,297.58252,0.00013168715,302.23972,302.23657,0.0,-9e+33,0.17527783,0.042708687,0.060842924,296.92633,9.671599e-05,298.67676,299.9786,0.17519331,0.04268644,0.26863068,296.02603,9.343773e-05,296.95023,298.99103,6.1728686e-05,1.3200258e-05,-0.080783114,0.44589785,8.011544e-06,1.7236925,1.0769267,3.8104306e-09,1.742468e-10,-6.5259123e-06,0.1988249,6.418484e-11,2.9711158,1.1597711,4.546419,1.5992146,9.644499,-54.98,-2.91
2011-05-18,1.39616,0.993532,0.833333,0.833333,299.81708,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.84,32.0,42.0,0.03,4.9,0.1750775,0.04266538,0.090849854,296.33173,0.00025296933,298.2873,77.05625,104.64896,21.487501,109.43021,44.663544,51.565624,13.439584,0.17517453,0.04268644,0.038286585,297.12686,0.0006420426,299.7723,300.76196,2.375,-9e+33,0.17507124,0.042664193,0.07196868,296.3957,0.00015490968,297.95258,299.71283,0.17497733,0.042645127,0.20372108,295.54828,9.343773e-05,296.91678,298.9995,6.1080056e-05,1.2606956e-05,-0.05177755,0.4322587,0.0001868608,0.98050934,0.44572002,3.7307735e-09,1.5893535e-10,-2.6809143e-06,0.18684757,3.4916955e-08,0.9613986,0.19866633,3.5339317,2.336584,5.074398,-54.98,-2.91
2011-05-19,0.885838,0.493222,0.458333,0.458333,299.8773,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.84,32.0,42.0,0.03,4.9,0.17486757,0.042620894,0.107428186,296.61987,0.00013628586,298.7054,87.53125,124.95106,21.246874,118.95522,50.193752,62.838543,13.321877,0.17496793,0.042638764,0.03833472,297.25705,0.0005677305,301.2713,301.45285,5.0,-9e+33,0.17486933,0.042619698,0.054907054,296.54214,0.000106277876,298.172,299.62506,0.17477073,0.04259745,0.2667376,296.10623,0.000101087615,296.77432,298.79294,5.932987e-05,1.2805043e-05,-0.0819458,0.29862082,9.1654736e-05,1.4283433,0.80820143,3.5200332e-09,1.6396913e-10,-6.7151136e-06,0.08917439,8.4005904e-09,2.0401645,0.65318954,3.8391438,1.153101,8.037504,-54.98,-2.91
2011-05-20,-1.50525,-1.86008,0.791667,0.75,299.93747,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.84,32.0,42.0,0.03,4.9,0.17465627,0.042582612,0.14877945,296.24515,0.00010919245,299.11975,55.488544,87.296875,20.928125,68.40833,32.715626,46.14271,13.164584,0.17475665,0.042600624,0.045505904,297.13034,0.000115839764,302.70145,302.5646,1.0,-9e+33,0.17465334,0.042584732,0.06721195,296.18646,0.00010928325,298.26086,299.40338,0.17455474,0.04255613,0.3825514,295.62616,0.00010655075,296.65674,298.321,6.0601065e-05,1.3285204e-05,-0.122604236,0.46219122,1.7822556e-06,2.185823,1.5400928,3.6724892e-09,1.7649665e-10,-1.5031798e-05,0.21362072,3.1764348e-12,4.7778225,2.371886,5.2991085,1.7510376,11.549807,-54.98,-2.91
2011-05-21,2.49022,2.14501,0.791667,0.791667,300.05725,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.84,32.0,42.0,0.03,4.9,0.17444716,0.04253905,0.13919982,296.21902,0.00010935186,298.6424,85.755196,121.126045,21.25,123.97085,50.675003,59.601044,13.321874,0.17454064,0.04255931,0.041767895,296.9176,0.00012513064,301.31622,301.63852,4.25,-9e+33,0.17445144,0.04253865,0.094533026,296.32593,0.00010682456,298.61176,299.94458,0.17434344,0.042514816,0.31342247,295.49246,0.000103820115,297.01047,299.0506,6.1666375e-05,1.3415927e-05,-0.096977316,0.41965172,5.733742e-06,1.2076032,0.7839438,3.8027417e-09,1.799871e-10,-9.404601e-06,0.17610757,3.28758e-11,1.4583055,0.6145678,4.4079914,2.5945473,8.743238,-54.98,-2.91
2011-05-22,-0.419096,-0.624696,0.666667,0.666667,299.8486,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.6,72.0,99.0,0.05,3.1,0.174237,0.04249455,0.121997826,296.3403,0.000108600594,298.88687,61.926044,139.80208,21.012499,135.08855,37.529163,69.47917,13.202084,0.17434344,0.042514816,0.04155934,297.178,0.00016665831,302.03226,301.2873,0.5,-9e+33,0.17423779,0.04249257,0.088380575,296.31488,0.0001032725,298.2016,299.72754,0.17413683,0.042476676,0.31587705,295.39136,9.999424e-05,296.68445,298.53918,6.156208e-05,1.2371587e-05,-0.07800226,0.6153683,1.4554974e-05,1.8065985,0.8724851,3.78989e-09,1.5305616e-10,-6.0843527e-06,0.37867817,2.1184728e-10,3.2637985,0.76123023,4.676796,2.1852112,9.897932,-54.98,-2.91
2011-05-23,-0.405093,-0.815025,0.333333,0.375,300.56256,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.6,72.0,99.0,0.05,3.1,0.17402549,0.04244992,0.13468376,296.85562,0.000101679005,299.63724,49.982296,111.354164,20.958334,100.594795,30.388542,57.07292,13.171875,0.17413214,0.04246396,0.0381422,298.07425,0.000115839764,302.71674,302.7039,4.25,-9e+33,0.17402415,0.042448066,0.05984024,296.8043,0.00010026712,299.1423,299.99792,0.17392084,0.04243218,0.34589332,295.71335,9.726174e-05,297.02383,298.9028,6.1199404e-05,1.1636558e-05,-0.109552965,0.68000734,4.6389346e-06,1.9720795,1.2900376,3.7453667e-09,1.3540948e-10,-1.2001853e-05,0.46241,2.1519715e-11,3.8890975,1.6641971,5.280058,2.253603,9.854656,-54.98,-2.91
2011-05-24,0.651327,0.369037,0.208333,0.208333,300.8515,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,-9999.0,-9999.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.6,72.0,99.0,0.05,3.1,0.17381598,0.042412717,0.1614547,295.89417,9.5873685e-05,300.74298,59.93542,89.17918,20.843752,63.865627,36.201042,48.285416,13.116666,0.17391145,0.04243218,0.044046,297.0513,9.726174e-05,303.94424,303.353,0.0,-9e+33,0.17382458,0.042411517,0.09044209,296.00336,9.617023e-05,300.1136,300.5635,0.17371425,0.042384505,0.40570128,294.78107,9.3983486e-05,297.75613,298.7713,6.255108e-05,1.4458794e-05,-0.13313483,0.63992125,1.0460305e-06,2.1291645,1.5855699,3.9126378e-09,2.0905672e-10,-1.7724882e-05,0.4094992,1.0941799e-12,4.533341,2.5140316,9.252272,5.0927887,14.742853,-54.98,-2.91
2011-05-25,0.594369,0.362629,0.0,0.0,301.0322,2116.0,0.553,0.7733,0.0,0.3473,0.020800000000000003,0.067,128.0,72.0,0.492,0.496,301.24,294.86,65.0,-9999.0,0.6,72.0,99.0,0.05,3.1,0.17360665,0.04236768,0.14053607,296.7033,0.00010457053,300.38126,58.33021,127.38125,20.977083,121.65208,34.96667,64.177086,13.185416,0.17370486,0.042384505,0.0614686,297.75458,0.00023441389,302.74637,302.87872,0.0,-9e+33,0.17360625,0.042368613,0.086535655,296.72235,9.343773e-05,300.02087,300.90857,0.17350765,0.04234954,0.3483158,295.7726,9.070523e-05,298.7102,299.39487,6.051152e-05,1.15494595e-05,-0.0973087,0.56868315,2.9990988e-05,1.1489269,1.1748408,3.661644e-09,1.3339002e-10,-9.468983e-06,0.3234005,8.9945934e-10,1.320033,1.3802508,7.0932007,5.2921276,10.521305,-54.98,-2.91
2011-05-26,2.02406,1.56033,0.0,0.0,300.75458,2112.0,0.4917,0.7733,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.78,8.0,99.0,0.03,4.6000000000000005,0.17339534,0.042325184,0.15662777,296.61038,0.0002073204,299.0456,58.705204,144.9375,21.340624,148.80624,35.015625,70.32082,13.366668,0.17349826,0.042343184,0.05243643,297.57904,0.0018682107,301.18524,301.64008,3.25,-9e+33,0.17338791,0.04232412,0.13118306,296.54446,9.070523e-05,299.18677,300.8629,0.17330104,0.042305045,0.34252432,295.94232,8.797273e-05,297.22363,299.51712,6.0023718e-05,1.2057124e-05,-0.09300183,0.42422292,0.00036082548,1.0982599,0.6880076,3.6028467e-09,1.4537424e-10,-8.649341e-06,0.1799651,1.3019503e-07,1.206175,0.47335446,4.5222855,2.2284298,7.2623386,-54.98,-2.91
2011-05-27,1.08383,1.14565,0.0,0.0,300.24454,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.78,8.0,99.0,0.03,4.6000000000000005,0.17318581,0.042285573,0.120013855,296.65854,8.952144e-05,299.02377,54.291668,164.5552,21.335417,169.36876,32.86875,78.5625,13.355208,0.17329165,0.042308226,0.040805317,297.59647,0.00011365488,301.81525,301.83118,13.25,-9e+33,0.17318836,0.042285975,0.063971296,296.71478,8.797273e-05,298.41718,299.98944,0.17308505,0.04226055,0.30556145,295.93073,8.578785e-05,296.7007,299.11017,6.2025785e-05,1.1688625e-05,-0.088159405,0.4802378,6.5316026e-06,1.7084568,0.9099076,3.8471977e-09,1.3662396e-10,-7.77208e-06,0.23062836,4.2661832e-11,2.9188244,0.8279318,4.3952103,1.3202972,8.642132,-54.98,-2.91
2011-05-28,1.50409,1.59173,0.0,0.0,300.70062,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.78,8.0,99.0,0.03,4.6000000000000005,0.17297627,0.042242408,0.13829675,296.732,8.446685e-05,299.8631,54.160416,94.90103,20.827084,80.03229,32.92188,49.832294,13.093751,0.17307097,0.04226055,0.033794582,297.6116,8.578785e-05,302.95383,303.5178,3.25,-9e+33,0.17297706,0.04224307,0.07066117,296.7212,8.4694475e-05,299.3698,300.23004,0.17286906,0.042228766,0.35630518,295.75635,8.250959e-05,296.90244,298.36356,5.982194e-05,1.2223922e-05,-0.11617508,0.49597767,8.480284e-07,1.9758053,1.7665827,3.5786647e-09,1.4942426e-10,-1.34966485e-05,0.24599385,7.1915217e-13,3.9038067,3.1208143,5.9604015,1.9667549,11.282164,-54.98,-2.91
2011-05-29,3.49132,3.09055,0.0,0.0,300.967,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.78,8.0,99.0,0.03,4.6000000000000005,0.17276402,0.042196583,0.16601756,296.82346,0.00013353086,299.63397,50.815624,109.69895,21.072916,110.48438,30.789583,54.681255,13.208333,0.17286906,0.042216055,0.056431133,297.67786,0.0009802766,302.13263,303.21603,1.0,-9e+33,0.1727634,0.042198572,0.12949856,296.87402,8.1961975e-05,299.388,300.82733,0.17267185,0.04217156,0.36058864,296.31433,8.032285e-05,297.59552,299.3291,5.906437e-05,1.2387126e-05,-0.10187214,0.33011597,0.00018717175,1.5513488,1.2526197,3.4885996e-09,1.5344088e-10,-1.0377932e-05,0.10897655,3.5033263e-08,2.4066832,1.5690562,5.3300915,2.2721786,9.220959,-54.98,-2.91
2011-05-30,1.94939,1.90484,0.0,0.0,300.66483,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.85,0.0,32.0,0.02,5.300000000000001,0.17255645,0.042156603,0.16050147,296.782,8.344239e-05,299.62436,50.567703,143.56874,21.124998,143.28334,30.383331,69.92916,13.233333,0.17265776,0.04216838,0.060971275,297.7348,0.00015245005,302.51025,302.3983,14.0,-9e+33,0.17255916,0.04215567,0.09391538,296.74847,7.923134e-05,298.77472,300.49542,0.17245586,0.042142957,0.39275467,296.09344,7.7590346e-05,297.54486,299.39487,6.2788415e-05,1.0638545e-05,-0.110182695,0.39437467,1.5089605e-05,1.837216,0.9639652,3.942385e-09,1.1317864e-10,-1.2140226e-05,0.15553138,2.2769618e-10,3.3753626,0.92922884,5.383415,2.5559158,9.997856,-54.98,-2.91
2011-05-31,2.96589,3.17272,0.0,0.0,300.58322,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.85,0.0,32.0,0.02,5.300000000000001,0.1723453,0.042115018,0.14215508,296.77066,7.77278e-05,299.66702,54.68958,111.534386,21.19375,115.55834,31.983335,54.463543,13.268749,0.17244178,0.042142957,0.04215294,297.61508,9.999424e-05,302.0839,303.1348,1.5,-9e+33,0.17235021,0.042114347,0.07249809,296.86182,7.704459e-05,299.4162,300.12445,0.17224926,0.04209528,0.3602678,295.7854,7.485971e-05,297.6806,298.71173,6.0071266e-05,1.32325285e-05,-0.111340374,0.57284266,4.6771943e-06,1.369656,1.5568231,3.608557e-09,1.7509982e-10,-1.2396678e-05,0.3281487,2.1876145e-11,1.8759576,2.4236984,5.490343,3.3228302,9.223776,-54.98,-2.91
2011-06-01,0.801675,1.20642,0.166667,0.166667,301.27637,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.85,0.0,32.0,0.02,5.300000000000001,0.17213364,0.042069983,0.17340331,296.34732,7.383479e-05,300.94125,55.90833,83.711464,21.025,58.10521,32.71146,44.66875,13.1875,0.17223518,0.04209528,0.032061942,297.86267,7.485971e-05,304.78073,303.83035,1.0,-9e+33,0.17213891,0.04206668,0.11387277,296.38232,7.3766336e-05,300.10883,300.76233,0.17203327,0.042047605,0.43350366,294.68924,7.212721e-05,297.38425,299.00415,6.028052e-05,1.2562773e-05,-0.14943914,0.94099927,9.104545e-07,2.522728,1.5752931,3.633741e-09,1.5782327e-10,-2.2332059e-05,0.8854796,8.289274e-13,6.3641562,2.481548,8.912947,4.556553,15.428387,-54.98,-2.91
2011-06-02,1.82492,1.95956,0.541667,0.5,300.94012,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,71.0,96.0,0.492,0.494,300.52,294.76,0.0,-9999.0,0.85,0.0,32.0,0.02,5.300000000000001,0.17192252,0.04202628,0.20558475,295.3226,7.0851995e-05,300.79153,68.24271,102.922905,20.976042,72.32396,40.35,54.458332,13.163543,0.17201918,0.042047605,0.06400337,296.17484,7.212721e-05,304.6641,303.94406,0.25,-9e+33,0.17191589,0.042031713,0.12775789,295.2536,7.1033835e-05,300.7259,300.8958,0.17182198,0.04200629,0.47247186,294.57532,6.939471e-05,297.30203,298.2568,6.2053856e-05,1.2662647e-05,-0.14743227,0.42427772,9.684135e-07,2.4844952,1.9046278,3.850681e-09,1.6034263e-10,-2.1736272e-05,0.18001159,9.378246e-13,6.1727157,3.627607,10.301159,4.586405,18.125187,-54.98,-2.91
2011-06-03,0.256313,0.624186,0.75,0.708333,300.80502,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.8200000000000001,32.0,8.0,0.03,4.800000000000001,0.17171536,0.041986685,0.19351578,295.43893,6.805151e-05,300.95157,55.337505,76.81771,21.055208,50.27083,32.325,41.471874,13.2,0.17182198,0.042012647,0.07932435,296.727,6.939471e-05,304.06372,302.87796,0.0,-9e+33,0.17171398,0.041987218,0.12337818,295.47736,6.8301335e-05,300.95966,300.83932,0.17161538,0.041955434,0.44441286,294.2359,6.611645e-05,297.91196,298.64133,6.0048176e-05,1.3904741e-05,-0.12365808,0.653619,9.3308745e-07,2.069615,1.4471778,3.6057834e-09,1.933418e-10,-1.5291322e-05,0.42721775,8.7065224e-13,4.2833056,2.0943234,10.458681,6.231291,15.619394,-54.98,-2.91
2011-06-04,1.73487,2.30487,0.625,0.583333,300.99307,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.8200000000000001,32.0,8.0,0.03,4.800000000000001,0.17150229,0.041945245,0.19108392,295.46097,6.506941e-05,301.2356,41.94479,62.290623,21.1,47.295834,25.286459,33.68646,13.2229185,0.1716013,0.041968152,0.055981915,296.51773,6.611645e-05,305.29312,303.80945,0.0,-9e+33,0.17150268,0.041944314,0.098992966,295.58722,6.55707e-05,300.69482,300.59253,0.17139938,0.041920476,0.4742045,294.2324,6.338395e-05,298.08212,298.80457,5.9685146e-05,1.3007254e-05,-0.15208249,0.58406717,8.911516e-07,2.5265887,1.7402635,3.5623164e-09,1.6918865e-10,-2.3129083e-05,0.34113446,7.941512e-13,6.38365,3.0285168,11.046064,6.555292,19.212677,-54.98,-2.91
2011-06-05,3.30536,3.85454,0.958333,0.916667,301.0297,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.8200000000000001,32.0,8.0,0.03,4.800000000000001,0.17129256,0.041902725,0.15272067,296.44492,6.896226e-05,300.4116,50.959377,128.08647,20.894793,123.07499,30.643751,63.67187,13.128125,0.17139469,0.04192365,0.06299268,297.36166,0.00016993657,303.189,303.64465,1.75,-9e+33,0.17129607,0.041906174,0.08523617,296.9583,6.338395e-05,300.0591,300.6703,0.17119278,0.041882336,0.36010733,294.88336,6.119907e-05,298.18155,299.08463,6.2415456e-05,1.32296545e-05,-0.10258782,0.84900135,2.2042193e-05,1.4841098,1.4990237,3.895689e-09,1.7502376e-10,-1.0524262e-05,0.7208033,4.858583e-10,2.202582,2.247072,7.606577,5.726061,12.308096,-54.98,-2.91
2011-06-06,1.12112,1.76817,0.708333,0.791667,301.3291,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.8200000000000001,32.0,8.0,0.03,4.800000000000001,0.17108399,0.04185982,0.1641412,296.98773,6.144905e-05,300.00507,50.840622,104.51145,20.870834,87.362495,29.534376,53.33542,13.110415,0.17118339,0.04188551,0.053944472,298.3137,8.688122e-05,303.6364,303.7375,17.25,-9e+33,0.17108008,0.041858498,0.11395298,296.999,6.0105696e-05,299.43152,301.11322,0.17097679,0.041831486,0.36126244,295.60754,5.846657e-05,297.16437,299.01965,6.0613966e-05,1.3543475e-05,-0.107280895,0.7468795,5.377091e-06,2.1045098,1.5408125,3.6740528e-09,1.8342572e-10,-1.1509191e-05,0.557829,2.8913108e-11,4.4289613,2.3741033,5.8029385,2.6798573,11.643589,-54.98,-2.91
2011-06-07,1.85933,2.62665,0.916667,0.875,301.1428,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.7000000000000001,72.0,115.0,0.04,3.9000000000000004,0.17087077,0.04181519,0.18119481,296.46133,5.823917e-05,300.21365,61.47083,103.26978,20.682293,84.55,35.75417,53.32083,13.021874,0.1709627,0.04183466,0.061645057,297.51395,6.393157e-05,303.8563,303.55026,0.0,-9e+33,0.1708688,0.041814003,0.095664054,296.67874,5.7920814e-05,299.4922,300.97974,0.1707702,0.04179652,0.46096912,295.47852,5.6281686e-05,297.34122,299.0057,5.826551e-05,1.2690522e-05,-0.13845369,0.5934245,1.3743355e-06,2.316175,1.5260938,3.3948695e-09,1.6104935e-10,-1.9169423e-05,0.35215262,1.8887981e-12,5.3646665,2.3289626,7.1606503,3.21076,13.686026,-54.98,-2.91
2011-06-08,2.30519,2.34352,1.0,1.0,300.74362,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.7000000000000001,72.0,115.0,0.04,3.9000000000000004,0.17066061,0.041773874,0.1781721,296.7892,5.6371948e-05,299.86002,52.449997,94.97396,20.645832,81.35625,31.092707,49.295837,13.005208,0.1707608,0.04179652,0.08996081,297.52094,7.540546e-05,302.84772,302.7882,0.0,-9e+33,0.17065984,0.04177109,0.11869366,296.86182,5.5734068e-05,299.53714,300.73138,0.1705589,0.041748844,0.36471167,295.9063,5.4640695e-05,297.31445,298.84634,6.2094994e-05,1.4013587e-05,-0.09705335,0.43540844,4.0019227e-06,1.7410381,1.216759,3.8557886e-09,1.9638063e-10,-9.419353e-06,0.18958052,1.6015385e-11,3.0312135,1.4805022,5.853611,2.4526272,11.193056,-54.98,-2.91
2011-06-09,0.507752,1.09267,0.875,0.916667,300.68936,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,-9999.0,-9999.0,0.492,0.494,297.46,294.48,0.0,65.0,0.7000000000000001,72.0,115.0,0.04,3.9000000000000004,0.17045228,0.04172991,0.17895749,296.40146,5.352606e-05,300.22894,44.741665,78.6875,20.68646,64.94062,27.259377,41.7875,13.025001,0.1705495,0.041752025,0.075105086,297.27216,5.4640695e-05,303.61633,302.79053,12.75,-9e+33,0.17045325,0.04173137,0.09290468,296.37012,5.3549185e-05,299.55865,300.64008,0.17034289,0.04170435,0.43854114,295.74008,5.2455813e-05,297.2504,298.61035,6.1349245e-05,1.3592739e-05,-0.12463574,0.38839126,6.40199e-07,2.1863902,1.3542352,3.7637298e-09,1.8476255e-10,-1.5534068e-05,0.15084776,4.0985474e-13,4.780302,1.8339528,7.2960396,2.6147766,13.523294,-54.98,-2.91
2011-06-10,1.48754,1.15764,0.916667,0.875,300.79572,2112.0,0.4917,0.8517,0.0,0.3034,0.0298,0.0648,164.0,16.0,0.492,0.494,297.46,294.48,0.0,65.0,0.7000000000000001,72.0,115.0,0.04,3.9000000000000004,0.17024095,0.041689917,0.17348687,296.749,5.140854e-05,300.37155,49.54271,115.876045,20.734377,104.84374,29.996874,58.77812,13.049999,0.17034289,0.041710705,0.06717987,297.44186,5.1910058e-05,303.83908,303.206,0.0,-9e+33,0.1702396,0.041690048,0.10341278,296.72406,5.136244e-05,299.82104,300.3724,0.17014569,0.04166939,0.41503826,295.89816,5.027093e-05,297.97314,298.7945,5.8761238e-05,1.290958e-05,-0.11998609,0.40737697,4.7110507e-07,1.987683,1.5255817,3.452883e-09,1.6665724e-10,-1.4396661e-05,0.165956,2.2193998e-13,3.950884,2.3273995,6.9926147,3.6771908,13.774012,-54.98,-2.91
2011-06-11,1.11408,1.08438,1.0,0.958333,300.84958,2058.0,0.4651,0.8517,3.0,0.2641,0.0131,0.042,-9999.0,-9999.0,0.492,0.494,299.48,294.6,65.0,-9999.0,0.85,72.0,34.0,0.02,5.300000000000001,0.17003125,0.04164582,0.18373561,296.7377,4.945051e-05,300.35275,48.260418,82.78229,20.636457,65.75313,29.453125,44.266666,12.997917,0.1701363,0.04166621,0.05805146,297.5302,5.0816685e-05,303.62015,302.55765,1.5,-9e+33,0.1700283,0.041647144,0.113287196,296.83566,4.9723312e-05,299.9764,300.78516,0.1699297,0.041624896,0.42994213,295.83655,4.8084185e-05,297.6758,299.1202,6.159223e-05,1.2543666e-05,-0.11365679,0.4697866,6.876212e-07,1.9742754,1.0664297,3.793603e-09,1.5734357e-10,-1.2917865e-05,0.22069947,4.728229e-13,3.897763,1.1372725,6.9726562,3.2286167,13.064404,-54.98,-2.91
2011-06-12,0.641973,0.448068,1.0,0.958333,300.69247,2058.0,0.4651,0.8325,3.0,0.2641,0.0131,0.042,-9999.0,-9999.0,0.492,0.494,299.48,294.6,65.0,-9999.0,0.85,72.0,34.0,0.02,5.300000000000001,0.16982228,0.041604232,0.16131566,297.00046,4.769753e-05,299.95804,51.518753,115.93542,20.785418,114.502075,31.022913,57.597916,13.060417,0.1699297,0.04163125,0.047415,297.94287,5.0816685e-05,302.2225,302.47333,0.0,-9e+33,0.1698264,0.041604236,0.10012399,297.04025,4.753843e-05,299.8708,300.52057,0.1697137,0.0415804,0.37520373,296.03067,4.6445057e-05,297.93967,299.14883,6.27101e-05,1.4213414e-05,-0.120024346,0.44760925,8.4183023e-07,1.2591233,1.0971376,3.932557e-09,2.0202114e-10,-1.4405843e-05,0.20035402,7.086782e-13,1.5853915,1.2037108,5.682783,3.3916225,8.937933,-54.98,-2.91
